month,make,fuel_type,vehicle_type,number
2017-09,BYD,Others,Very Heavy Goods Vehicles,0
2017-09,CAMC,Diesel,Very Heavy Goods Vehicles,2
2017-09,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,0
2017-09,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,1
2017-09,CITROEN,Diesel,Very Heavy Goods Vehicles,0
2017-09,COMBILIFT,Diesel,Very Heavy Goods Vehicles,0
2017-09,CVS FERRARI,Diesel,Very Heavy Goods Vehicles,4
2017-09,D.A.F.,Diesel,Very Heavy Goods Vehicles,0
2017-09,DAEWOO,Diesel,Very Heavy Goods Vehicles,0
2017-09,DULEVO,Diesel,Very Heavy Goods Vehicles,0
2017-09,EVERLIFT,Diesel,Very Heavy Goods Vehicles,0
2017-09,FIAT,Diesel,Very Heavy Goods Vehicles,0
2017-09,FIMAP,Diesel,Very Heavy Goods Vehicles,0
2017-09,FOTON,Diesel,Very Heavy Goods Vehicles,0
2017-09,FTBCI,Diesel,Very Heavy Goods Vehicles,0
2017-09,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,0
2017-09,GREEN MACHINE,Diesel,Very Heavy Goods Vehicles,0
2017-09,GUANGTAI,Diesel,Very Heavy Goods Vehicles,13
2017-09,HAMM,Diesel,Very Heavy Goods Vehicles,0
2017-09,HIGER,Diesel,Very Heavy Goods Vehicles,0
2017-09,HINO,Diesel,Very Heavy Goods Vehicles,2
2017-09,HOLDING,Diesel,Very Heavy Goods Vehicles,0
2017-09,HYUNDAI,Diesel,Very Heavy Goods Vehicles,0
2017-09,ISUZU,Diesel,Very Heavy Goods Vehicles,22
2017-09,IVECO,Diesel,Very Heavy Goods Vehicles,0
2017-09,JAC,Diesel,Very Heavy Goods Vehicles,0
2017-09,JEEP,Diesel,Very Heavy Goods Vehicles,0
2017-09,KALMAR,Diesel,Very Heavy Goods Vehicles,2
2017-09,KIA,Diesel,Very Heavy Goods Vehicles,0
2017-09,KING LONG,Diesel,Very Heavy Goods Vehicles,0
2017-09,KOMATSU,Diesel,Very Heavy Goods Vehicles,0
2017-09,LAND ROVER,Diesel,Very Heavy Goods Vehicles,0
2017-09,LEKTRO,Others,Very Heavy Goods Vehicles,0
2017-09,LIEBHERR,Diesel,Very Heavy Goods Vehicles,0
2017-09,MAN,Diesel,Very Heavy Goods Vehicles,5
2017-09,MANITOU,Diesel,Very Heavy Goods Vehicles,0
2017-09,MAXIMAL,Diesel,Very Heavy Goods Vehicles,0
2017-09,MAXUS,Diesel,Very Heavy Goods Vehicles,0
2017-09,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,2
2017-09,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,17
2017-09,NICHIYU,Others,Very Heavy Goods Vehicles,0
2017-09,NISSAN,Petrol,Very Heavy Goods Vehicles,0
2017-09,NISSAN,Diesel,Very Heavy Goods Vehicles,0
2017-09,OPEL,Diesel,Very Heavy Goods Vehicles,0
2017-09,PEUGEOT,Diesel,Very Heavy Goods Vehicles,0
2017-09,RENAULT,Diesel,Very Heavy Goods Vehicles,0
2017-09,RENAULT,Others,Very Heavy Goods Vehicles,0
2017-09,ROSENBAUER,Diesel,Very Heavy Goods Vehicles,0
2017-09,ROYAL,Diesel,Very Heavy Goods Vehicles,0
2017-09,SAKAI,Diesel,Very Heavy Goods Vehicles,0
2017-09,SC NEUSTAR,Diesel,Very Heavy Goods Vehicles,0
2017-09,SCANIA,Diesel,Very Heavy Goods Vehicles,8
2017-09,SCHOPF,Diesel,Very Heavy Goods Vehicles,0
2017-09,SHACMAN,Diesel,Very Heavy Goods Vehicles,0
2017-09,SSANGYONG,Diesel,Very Heavy Goods Vehicles,0
2017-09,SUZUKI,Petrol,Very Heavy Goods Vehicles,0
2017-09,T.C.M.,Diesel,Very Heavy Goods Vehicles,3
2017-09,T.C.M.,Others,Very Heavy Goods Vehicles,0
2017-09,TADANO FAUN,Diesel,Very Heavy Goods Vehicles,0
2017-09,TENNANT,Diesel,Very Heavy Goods Vehicles,0
2017-09,TLD,Diesel,Very Heavy Goods Vehicles,0
2017-09,TOYOTA,Petrol,Very Heavy Goods Vehicles,0
2017-09,TOYOTA,Diesel,Very Heavy Goods Vehicles,2
2017-09,TOYOTA,Others,Very Heavy Goods Vehicles,0
2017-09,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,13
2017-09,UNICARRIERS,Diesel,Very Heavy Goods Vehicles,0
2017-09,VOGELE,Diesel,Very Heavy Goods Vehicles,0
2017-09,VOLKSWAGEN,Diesel,Very Heavy Goods Vehicles,0
2017-09,VOLVO,Diesel,Very Heavy Goods Vehicles,3
2017-09,WIRTGEN,Diesel,Very Heavy Goods Vehicles,0
2017-09,XCMG,Diesel,Very Heavy Goods Vehicles,1
2017-09,YALE,Diesel,Very Heavy Goods Vehicles,0
2017-09,YUTONG,Diesel,Very Heavy Goods Vehicles,0
2017-09,ZHONG TONG,Diesel,Very Heavy Goods Vehicles,0
2017-09,ALEXANDER DENNIS,Diesel,Buses,0
2017-09,BEIBEN,Diesel,Buses,0
2017-09,BOBCAT,Diesel,Buses,0
2017-09,BYD,Others,Buses,0
2017-09,CAMC,Diesel,Buses,0
2017-09,CATERPILLAR,Diesel,Buses,0
2017-09,CIMC AIR MARREL SAS,Diesel,Buses,0
2017-09,CITROEN,Diesel,Buses,0
2017-09,COMBILIFT,Diesel,Buses,0
2017-09,CVS FERRARI,Diesel,Buses,0
2017-09,D.A.F.,Diesel,Buses,0
2017-09,DAEWOO,Diesel,Buses,0
2017-09,DULEVO,Diesel,Buses,0
2017-09,EVERLIFT,Diesel,Buses,0
2017-09,FIAT,Diesel,Buses,0
2017-09,FIMAP,Diesel,Buses,0
2017-09,FOTON,Diesel,Buses,1
2017-09,FTBCI,Diesel,Buses,6
2017-09,GOLDEN DRAGON,Diesel,Buses,2
2017-09,GREEN MACHINE,Diesel,Buses,0
2017-09,GUANGTAI,Diesel,Buses,0
2017-09,HAMM,Diesel,Buses,0
2017-09,HIGER,Diesel,Buses,1
2017-09,HINO,Diesel,Buses,0
2017-09,HOLDING,Diesel,Buses,0
2017-09,HYUNDAI,Diesel,Buses,0
2017-09,ISUZU,Diesel,Buses,6
2017-09,IVECO,Diesel,Buses,0
2017-09,JAC,Diesel,Buses,0
2017-09,JEEP,Diesel,Buses,0
2017-09,KALMAR,Diesel,Buses,0
2017-09,KIA,Diesel,Buses,0
2017-09,KING LONG,Diesel,Buses,2
2017-09,KOMATSU,Diesel,Buses,0
2017-09,LAND ROVER,Diesel,Buses,0
2017-09,LEKTRO,Others,Buses,0
2017-09,LIEBHERR,Diesel,Buses,0
2017-09,MAN,Diesel,Buses,1
2017-09,MANITOU,Diesel,Buses,0
2017-09,MAXIMAL,Diesel,Buses,0
2017-09,MAXUS,Diesel,Buses,4
2017-09,MERCEDES BENZ,Diesel,Buses,1
2017-09,MITSUBISHI,Diesel,Buses,12
2017-09,NICHIYU,Others,Buses,0
2017-09,NISSAN,Petrol,Buses,0
2017-09,NISSAN,Diesel,Buses,14
2017-09,OPEL,Diesel,Buses,0
2017-09,PEUGEOT,Diesel,Buses,0
2017-09,RENAULT,Diesel,Buses,0
2017-09,RENAULT,Others,Buses,0
2017-09,ROSENBAUER,Diesel,Buses,0
2017-09,ROYAL,Diesel,Buses,0
2017-09,SAKAI,Diesel,Buses,0
2017-09,SC NEUSTAR,Diesel,Buses,0
2017-09,SCANIA,Diesel,Buses,2
2017-09,SCHOPF,Diesel,Buses,0
2017-09,SHACMAN,Diesel,Buses,0
2017-09,SSANGYONG,Diesel,Buses,0
2017-09,SUZUKI,Petrol,Buses,0
2017-09,T.C.M.,Diesel,Buses,0
2017-09,T.C.M.,Others,Buses,0
2017-09,TADANO FAUN,Diesel,Buses,0
2017-09,TENNANT,Diesel,Buses,0
2017-09,TLD,Diesel,Buses,0
2017-09,TOYOTA,Petrol,Buses,0
2017-09,TOYOTA,Diesel,Buses,30
2017-09,TOYOTA,Others,Buses,0
2017-09,UD TRUCKS,Diesel,Buses,0
2017-09,UNICARRIERS,Diesel,Buses,0
2017-09,VOGELE,Diesel,Buses,0
2017-09,VOLKSWAGEN,Diesel,Buses,0
2017-09,VOLVO,Diesel,Buses,6
2017-09,WIRTGEN,Diesel,Buses,0
2017-09,XCMG,Diesel,Buses,0
2017-09,YALE,Diesel,Buses,0
2017-09,YUTONG,Diesel,Buses,9
2017-09,ZHONG TONG,Diesel,Buses,4
2017-10,ALEXANDER DENNIS,Diesel,Goods cum Passenger Vehicles,0
2017-10,BEIBEN,Diesel,Goods cum Passenger Vehicles,0
2017-10,BOBCAT,Diesel,Goods cum Passenger Vehicles,0
2017-10,BYD,Others,Goods cum Passenger Vehicles,0
2017-10,CAMC,Diesel,Goods cum Passenger Vehicles,0
2017-10,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,0
2017-10,CIMC AIR MARREL SAS,Diesel,Goods cum Passenger Vehicles,0
2017-10,CITROEN,Diesel,Goods cum Passenger Vehicles,0
2017-10,COMBILIFT,Diesel,Goods cum Passenger Vehicles,0
2017-10,CVS FERRARI,Diesel,Goods cum Passenger Vehicles,0
2017-10,D.A.F.,Diesel,Goods cum Passenger Vehicles,0
2017-10,DAEWOO,Diesel,Goods cum Passenger Vehicles,0
2017-10,DULEVO,Diesel,Goods cum Passenger Vehicles,0
2017-10,EVERLIFT,Diesel,Goods cum Passenger Vehicles,0
2017-10,FIAT,Diesel,Goods cum Passenger Vehicles,0
2017-10,FIMAP,Diesel,Goods cum Passenger Vehicles,0
2017-10,FOTON,Diesel,Goods cum Passenger Vehicles,0
2017-10,FTBCI,Diesel,Goods cum Passenger Vehicles,0
2017-10,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,0
2017-10,GREEN MACHINE,Diesel,Goods cum Passenger Vehicles,0
2017-10,GUANGTAI,Diesel,Goods cum Passenger Vehicles,0
2017-10,HAMM,Diesel,Goods cum Passenger Vehicles,0
2017-10,HIGER,Diesel,Goods cum Passenger Vehicles,0
2017-10,HINO,Diesel,Goods cum Passenger Vehicles,0
2017-10,HOLDING,Diesel,Goods cum Passenger Vehicles,0
2017-10,HYUNDAI,Diesel,Goods cum Passenger Vehicles,0
2017-10,ISUZU,Diesel,Goods cum Passenger Vehicles,0
2017-10,IVECO,Diesel,Goods cum Passenger Vehicles,0
2017-10,JAC,Diesel,Goods cum Passenger Vehicles,0
2017-10,JEEP,Diesel,Goods cum Passenger Vehicles,0
2017-10,KALMAR,Diesel,Goods cum Passenger Vehicles,0
2017-10,KIA,Diesel,Goods cum Passenger Vehicles,0
2017-10,KING LONG,Diesel,Goods cum Passenger Vehicles,0
2017-10,KOMATSU,Diesel,Goods cum Passenger Vehicles,0
2017-10,LAND ROVER,Diesel,Goods cum Passenger Vehicles,0
2017-10,LEKTRO,Others,Goods cum Passenger Vehicles,0
2017-10,LIEBHERR,Diesel,Goods cum Passenger Vehicles,0
2017-10,MAN,Diesel,Goods cum Passenger Vehicles,0
2017-10,MANITOU,Diesel,Goods cum Passenger Vehicles,0
2017-10,MAXIMAL,Diesel,Goods cum Passenger Vehicles,0
2017-10,MAXUS,Diesel,Goods cum Passenger Vehicles,0
2017-10,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,0
2017-10,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,15
2017-10,NICHIYU,Others,Goods cum Passenger Vehicles,0
2017-10,NISSAN,Petrol,Goods cum Passenger Vehicles,0
2017-10,NISSAN,Diesel,Goods cum Passenger Vehicles,2
2017-10,OPEL,Diesel,Goods cum Passenger Vehicles,0
2017-10,PEUGEOT,Diesel,Goods cum Passenger Vehicles,0
2017-10,RENAULT,Diesel,Goods cum Passenger Vehicles,0
2017-10,RENAULT,Others,Goods cum Passenger Vehicles,0
2017-10,ROSENBAUER,Diesel,Goods cum Passenger Vehicles,0
2017-10,ROYAL,Diesel,Goods cum Passenger Vehicles,0
2017-10,SAKAI,Diesel,Goods cum Passenger Vehicles,0
2017-10,SC NEUSTAR,Diesel,Goods cum Passenger Vehicles,0
2017-10,SCANIA,Diesel,Goods cum Passenger Vehicles,0
2017-10,SCHOPF,Diesel,Goods cum Passenger Vehicles,0
2017-10,SHACMAN,Diesel,Goods cum Passenger Vehicles,0
2017-10,SSANGYONG,Diesel,Goods cum Passenger Vehicles,0
2017-10,SUZUKI,Petrol,Goods cum Passenger Vehicles,0
2017-10,T.C.M.,Diesel,Goods cum Passenger Vehicles,0
2017-10,T.C.M.,Others,Goods cum Passenger Vehicles,0
2017-10,TADANO FAUN,Diesel,Goods cum Passenger Vehicles,0
2017-10,TENNANT,Diesel,Goods cum Passenger Vehicles,0
2017-10,TLD,Diesel,Goods cum Passenger Vehicles,0
2017-10,TOYOTA,Petrol,Goods cum Passenger Vehicles,0
2017-10,TOYOTA,Diesel,Goods cum Passenger Vehicles,0
2017-10,TOYOTA,Others,Goods cum Passenger Vehicles,0
2017-10,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,0
2017-10,UNICARRIERS,Diesel,Goods cum Passenger Vehicles,0
2017-10,VOGELE,Diesel,Goods cum Passenger Vehicles,0
2017-10,VOLKSWAGEN,Diesel,Goods cum Passenger Vehicles,0
2017-10,VOLVO,Diesel,Goods cum Passenger Vehicles,0
2017-10,WIRTGEN,Diesel,Goods cum Passenger Vehicles,0
2017-10,XCMG,Diesel,Goods cum Passenger Vehicles,0
2017-10,YALE,Diesel,Goods cum Passenger Vehicles,0
2017-10,YUTONG,Diesel,Goods cum Passenger Vehicles,0
2017-10,ZHONG TONG,Diesel,Goods cum Passenger Vehicles,0
2017-10,ALEXANDER DENNIS,Diesel,Light Goods Vehicles,0
2017-10,BEIBEN,Diesel,Light Goods Vehicles,0
2017-10,BOBCAT,Diesel,Light Goods Vehicles,0
2017-10,BYD,Others,Light Goods Vehicles,0
2017-10,CAMC,Diesel,Light Goods Vehicles,0
2017-10,CATERPILLAR,Diesel,Light Goods Vehicles,0
2017-10,CIMC AIR MARREL SAS,Diesel,Light Goods Vehicles,0
2017-10,CITROEN,Diesel,Light Goods Vehicles,15
2017-10,COMBILIFT,Diesel,Light Goods Vehicles,0
2017-10,CVS FERRARI,Diesel,Light Goods Vehicles,0
2017-10,D.A.F.,Diesel,Light Goods Vehicles,0
2017-10,DAEWOO,Diesel,Light Goods Vehicles,0
2017-10,DULEVO,Diesel,Light Goods Vehicles,0
2017-10,EVERLIFT,Diesel,Light Goods Vehicles,0
2017-10,FIAT,Diesel,Light Goods Vehicles,79
2017-10,FIMAP,Diesel,Light Goods Vehicles,0
2017-10,FOTON,Diesel,Light Goods Vehicles,0
2017-10,FTBCI,Diesel,Light Goods Vehicles,0
2017-10,GOLDEN DRAGON,Diesel,Light Goods Vehicles,0
2017-10,GREEN MACHINE,Diesel,Light Goods Vehicles,0
2017-10,GUANGTAI,Diesel,Light Goods Vehicles,0
2017-10,HAMM,Diesel,Light Goods Vehicles,0
2017-10,HIGER,Diesel,Light Goods Vehicles,0
2017-10,HINO,Diesel,Light Goods Vehicles,0
2017-10,HOLDING,Diesel,Light Goods Vehicles,0
2017-10,HYUNDAI,Diesel,Light Goods Vehicles,16
2017-10,ISUZU,Diesel,Light Goods Vehicles,17
2017-10,IVECO,Diesel,Light Goods Vehicles,0
2017-10,JAC,Diesel,Light Goods Vehicles,0
2017-10,JEEP,Diesel,Light Goods Vehicles,0
2017-10,KALMAR,Diesel,Light Goods Vehicles,0
2017-10,KIA,Diesel,Light Goods Vehicles,3
2017-10,KING LONG,Diesel,Light Goods Vehicles,0
2017-10,KOMATSU,Diesel,Light Goods Vehicles,0
2017-10,LAND ROVER,Diesel,Light Goods Vehicles,1
2017-10,LEKTRO,Others,Light Goods Vehicles,0
2017-10,LIEBHERR,Diesel,Light Goods Vehicles,0
2017-10,MAN,Diesel,Light Goods Vehicles,0
2017-10,MANITOU,Diesel,Light Goods Vehicles,0
2017-10,MAXIMAL,Diesel,Light Goods Vehicles,0
